Event Number,HT,MET,MR,Rsq,Dark Photon Produced
118918,55.7239398604459,0.0,14000.000000000004,0.0,False
379756,112.34684993470157,0.0,13999.999999579286,0.0,False
257337,92.29819308000016,0.0,14000.000000093156,0.0,False
287818,30.168249263723705,0.0,13999.999999988217,0.0,False
318967,30.170305175344296,0.0,14000.000000010998,0.0,False
35131,21.040516507699863,0.0,13999.99999959147,0.0,False
268343,162.0649559549536,0.1567674198313033,13999.63593325751,5.18527069840371e-07,False
314610,22.83427231908778,0.0,14000.000000000053,0.0,False
90773,315.67990814299,0.0,14000.000000075865,0.0,False
125599,43.170365935496186,0.0,13999.999999821324,0.0,False
173475,30.413829401281067,0.0,13999.999999999598,0.0,False
70741,231.0358537196701,0.0,14000.000000492551,0.0,False
175527,62.54709438230105,0.0,14000.000000001322,0.0,False
177521,73.27781942028165,0.0,13999.99999998846,0.0,False
440956,41.179691679362826,0.0,13999.999997202089,0.0,False
298051,113.59318983486224,0.0,13999.999999961454,0.0,False
227750,75.9192640056089,0.0,13999.999999956446,0.0,False
378128,42.50186165517001,0.0,13999.999999999956,0.0,False
96754,50.78378098914472,0.0,14000.000000002654,0.0,False
138291,130.93228930003158,0.0,14000.000000131888,0.0,False
304493,213.38404666746192,0.0,13999.999983652691,0.0,False
251504,363.8705235448253,4.152327368098021,13976.189231763565,3.094004267902988e-05,False
274160,34.61411341614921,0.0,14000.0,0.0,False
65152,26.074563211480648,0.0,14000.000000005435,0.0,False
111068,309.2227668695503,0.0,14000.000000011734,0.0,False
189479,41.62674946875982,0.0,13999.999999999998,0.0,False
88565,37.132756927157104,0.0,14000.000000000002,0.0,False
191855,148.4325685246188,0.0,13999.999997332632,0.0,False
382503,17.868560416355404,0.0,14000.00000000053,0.0,False
467910,36.926339067496315,0.6710136587424776,13996.54058026968,5.059250575071989e-07,False
59538,17.079147018902898,0.0,14000.00000055096,0.0,False
170398,134.28820292495186,0.0,14000.000000085978,0.0,False
261945,40.14654053294545,0.0,13999.999999998654,0.0,False
254517,227.44837619354175,0.0,13999.999999873424,0.0,False
180203,31.391979441230493,0.0,13999.999999999738,0.0,False
23854,34.24916906422756,0.0,14000.00000011314,0.0,False
52519,37.14530688908092,0.0,13999.99999999797,0.0,False
439653,30.86684582222843,0.0,13999.999999915097,0.0,False
400734,101.63376721299451,0.0,13999.999999495758,0.0,False
403540,406.3406873594867,0.0250177093029855,13999.89706009214,2.074665855086475e-07,False
90963,52.391146353133706,0.0,14000.00000014767,0.0,False
309873,26.54980517658012,0.0,14000.00000033362,0.0,False
427528,263.66393492803036,0.0,13999.9999096364,0.0,False
231584,147.62607300137867,0.0,13999.999999485104,0.0,False
437770,31.6086101502332,0.0,14000.000000000467,0.0,False
364398,123.75579197768138,0.0,13999.99999997004,0.0,False
360239,225.58827076571953,0.0,14000.000000548776,0.0,False
312523,30.960978934653458,0.0,14000.000000002694,0.0,False
449438,74.33039815331139,3.6841782986178577,13972.482578202826,5.610737323637695e-06,False
384530,122.69231853351576,0.0,13999.999998532889,0.0,False
467931,72.24720352982641,0.0,14000.000000069418,0.0,False
482310,31.935813656184905,0.0,14000.000000000038,0.0,False
15802,76.86398980931416,0.0,14000.00000000127,0.0,False
124499,25.354453032884113,0.0,13999.999999660837,0.0,False
453601,31.996047903841056,0.0,14000.000000003189,0.0,False
363407,191.6917231381888,0.0,14000.000000030195,0.0,False
267190,82.2615015150717,0.0,13999.99999998367,0.0,False
152698,69.05080290799046,0.0,14000.00000000251,0.0,False
13577,155.14187688634524,0.0,14000.000000330085,0.0,False
207399,148.38120602904658,0.0,14000.000000223688,0.0,False
284187,66.0265449084005,0.0,14000.000000000176,0.0,False
85750,292.83495813169964,0.4314098744346492,13996.667319536482,2.5794298012762456e-06,False
196405,98.63681429277428,0.0,13999.99999979645,0.0,False
220417,31.133157674863668,0.0,14000.000000000004,0.0,False
16933,54.105061681318155,0.0,14000.00000000002,0.0,False
465174,48.96151511589427,0.0,13999.999999957896,0.0,False
180679,30.684543821040865,0.0,13999.99999962894,0.0,False
298347,63.723213827122414,0.0,14000.000000004124,0.0,False
492379,263.4991830762025,0.0,14000.000000015318,0.0,False
214890,391.54342794755905,0.269764931896319,13997.871223388309,2.1562615331773675e-06,False
421284,27.501120604576897,0.0,14000.000000003743,0.0,False
155296,45.70851005294945,0.0,13999.999999242076,0.0,False
301682,100.3768521134334,0.0,14000.000000877908,0.0,False
175842,76.08248100136299,0.0,13999.999999977774,0.0,False
203433,90.17327731118696,0.0,14000.000000007212,0.0,False
483835,70.21792755247158,0.0,13999.999999998605,0.0,False
199040,77.2575149709257,0.0,14000.000133139743,0.0,False
411133,91.04458713288244,0.0,13999.999999987063,0.0,False
387034,140.21648729653177,0.0552833241471285,13999.27770927718,1.5821292709096106e-07,False
198106,35.753009547232686,0.0,14000.00000000069,0.0,False
273036,22.532851140542313,0.0,14000.000000000002,0.0,False
10337,184.9540372984346,0.0,14000.000000336757,0.0,False
144898,49.175428616944544,0.0,14000.000000000242,0.0,False
449590,29.66493760500427,0.0,14000.000000000142,0.0,False
63006,86.3096019737291,0.0,13999.99999996653,0.0,False
496417,180.59783778774943,0.0,13999.999999963586,0.0,False
32722,30.305983177040485,0.0,14000.000000201517,0.0,False
10894,30.354232218620275,0.0,14000.000000163858,0.0,False
198228,99.34311377210742,0.0480821931332286,13999.78311081425,9.748536298668027e-08,False
104839,267.57971624622985,1.9282674976105167,13996.646125223117,1.053495041965986e-05,False
132124,52.63919504682985,0.0,14000.000000000771,0.0,False
31094,106.4447612353979,0.0,13999.99999968494,0.0,False
68669,83.40604673696713,0.0,14000.000000038835,0.0,False
90996,79.66441308117822,0.0,14000.000000001652,0.0,False
304782,37.718706098792005,0.0,14000.0,0.0,False
488245,49.74095038038697,0.0,14000.000956603404,0.0,False
140062,172.39854250396002,0.0,14000.000000007354,0.0,False
474775,187.16720290009744,0.0,14000.00000146573,0.0,False
234380,53.06603678928542,0.0,13999.999999998008,0.0,False
472551,24.486337641834027,0.0,14000.0000002881,0.0,False
390191,186.52096618495403,0.0,13999.999999881598,0.0,False
412694,114.49150435859433,0.0,13999.999999938556,0.0,False
130574,290.88622486770936,0.0,14000.000000085643,0.0,False
166085,108.95275523063208,0.0,13999.9999999984,0.0,False
274803,40.27962274166948,0.0,14000.000000010215,0.0,False
369238,63.553645905348674,0.0,14000.000000000337,0.0,False
243499,29.018664932912294,0.0,14000.000000000877,0.0,False
335329,119.20289003438889,0.0,13999.999999871628,0.0,False
429976,26.67691914391963,0.0,13999.999999999998,0.0,False
203442,12.12024089584551,0.0,14000.000000104776,0.0,False
276654,35.054896928535335,0.0,14000.000000315667,0.0,False
347387,41.62367347870059,0.0,13999.999999977745,0.0,False
9377,174.40518238715458,0.0,14000.000000011109,0.0,False
201188,291.61658480923825,0.0,13999.99999996388,0.0,False
58376,70.77151928512487,0.0,14000.000000155718,0.0,False
429253,202.5977637493965,0.0,13999.99999982417,0.0,False
466865,28.831572152099533,0.0,13999.99999946544,0.0,False
124856,64.64936263992946,0.0,13999.999999942343,0.0,False
319976,29.13184164541053,0.0,13999.999999999987,0.0,False
172273,197.402277450858,0.0,13999.999999723348,0.0,False
256892,251.587133786975,0.0,13999.99999994908,0.0,False
282373,84.08081366255674,0.0,14000.000000962587,0.0,False
236743,26.42990910953336,0.0,13999.999999155543,0.0,False
169974,27.200921839543717,0.0,13999.999999999716,0.0,False
487016,76.93618259964744,1.9410693603822988,13972.029067711246,3.059938644940531e-06,False
215313,63.56140555914372,0.0,13999.999999998428,0.0,False
288726,36.160918531193275,0.0,13999.99999999809,0.0,False
161382,247.9510623203359,0.0,14000.000000112808,0.0,False
110015,36.5390209198561,0.0,14000.000000016578,0.0,False
468899,102.61270157105191,0.6675011300141586,13999.311132418714,1.397976229186944e-06,False
427833,116.4052682980992,0.0,14000.000000014044,0.0,False
412420,246.62342554865828,0.0,14000.00000029494,0.0,False
273095,172.07048042351468,0.0,14000.00000084686,0.0,False
249810,60.74261449796807,0.0,13999.999999999616,0.0,False
31120,90.41478996556924,0.0,14000.000011457732,0.0,False
142878,40.77342025491476,0.0,14000.000000006385,0.0,False
63679,89.86636893002868,0.0,13999.999999854526,0.0,False
152909,91.05669254044652,0.0,14000.000000094984,0.0,False
9098,140.41486965837012,0.0,13999.99999997742,0.0,False
372603,107.16279055610228,0.0,13999.999999992122,0.0,False
278537,70.34798262523132,0.0,14000.000000003058,0.0,False
94069,62.116574295360984,0.0,14000.00000114648,0.0,False
323887,130.95842883312045,0.0,13999.999999778072,0.0,False
165537,51.03087527084533,0.0,14000.000000007243,0.0,False
384219,30.176974735848713,0.0,14000.000000458893,0.0,False
347109,138.93112404010057,0.0,14000.000000234486,0.0,False
373437,103.3979124913916,0.0,14000.000000113409,0.0,False
89838,40.78233545743788,0.0,13999.999999999984,0.0,False
70049,213.35951337150212,0.2967203767090082,13998.51391150297,1.2922766843095198e-06,False
384647,220.8998042905659,0.0,14000.000003989344,0.0,False
116046,24.88459195139694,0.0,13999.999999930124,0.0,False
209060,35.98141212789825,0.0,13999.9999999835,0.0,False
318563,204.79675168404592,0.9507806778446742,13939.442258495244,4.008414348395844e-06,False
82020,78.82087593288406,0.0,14000.000000025224,0.0,False
50154,89.37610673050834,0.0,13999.999999168977,0.0,False
146828,57.745137721965506,0.0,13999.999999975193,0.0,False
384809,23.24751342370175,0.0,13999.999999992062,0.0,False
434756,41.37307996771885,0.0,14000.000000000406,0.0,False
425639,38.78424579934009,0.0,13999.999998468202,0.0,False
109907,169.61608016253646,0.0,13999.999999969948,0.0,False
185883,99.67848978338436,0.0,13999.999999989974,0.0,False
431805,49.09642417441425,0.0,13999.9999999996,0.0,False
152619,206.5874551950496,0.5486833488938021,13999.45120120246,2.3134690609172824e-06,False
132296,83.09411859019303,0.0,14000.00000000444,0.0,False
203201,38.277958429214024,0.0,14000.00000101001,0.0,False
200141,29.73776087878575,0.0,14000.000000032293,0.0,False
491195,36.29249931626541,0.0,14000.000000000004,0.0,False
496855,51.62879166573303,0.0,13999.999999999993,0.0,False
426969,42.16236093597636,0.0,13999.9999999999,0.0,False
377522,142.70047752845943,0.0,14000.000000015643,0.0,False
281126,257.4289070468706,0.3914915769560199,13999.548740291992,2.0568927758972297e-06,False
21160,38.349425425531194,0.1311868475853372,13997.307966014803,1.0271174626074483e-07,False
64533,182.40115791919413,2.8317475482322068,13912.63167919538,1.0673910078509927e-05,False
195539,38.79418925415665,0.0,13999.99999996682,0.0,False
73258,212.66224542185884,0.4891203774719692,13997.95389590124,2.1234254852948114e-06,False
231453,24.724995861403123,0.0,13999.999999999844,0.0,False
117468,100.51176033182,0.0,13999.999996259552,0.0,False
59813,226.75897998575743,0.0,14000.000000042091,0.0,False
80300,24.255400537454506,0.0,13999.9999999981,0.0,False
425798,20.35414526820872,0.0,13999.999999999804,0.0,False
9052,24.580868736942826,0.0,13999.999999431562,0.0,False
258537,23.09023533233163,0.0,13999.999999993574,0.0,False
336687,299.73295868676934,0.0,13999.99999867068,0.0,False
96461,27.630158583257764,0.0,14000.000000010485,0.0,False
78403,248.99107548308385,0.0,14000.000000502108,0.0,False
300038,26.60734596864024,0.0,14000.000009072764,0.0,False
180901,29.256406224036397,0.0,13999.999999999667,0.0,False
332026,32.844158795027425,0.0,13999.999999999996,0.0,False
66111,31.811824690101876,0.0,13999.99999999669,0.0,False
438294,300.78866239468323,0.0,14000.000000403368,0.0,False
429741,290.5053863220695,1.271702848367142,13987.843683935547,7.552631294679157e-06,False
228473,37.6660852750439,0.0,14000.000000000007,0.0,False
248836,27.979205319357156,0.0,13999.999999968675,0.0,False
287619,140.90868700815912,0.0,13999.999999991704,0.0,False
348988,48.43344934079459,0.0,14000.000000051215,0.0,False
65440,38.99126623044805,0.0,14000.000000000002,0.0,False
140615,32.217071575442354,1.0889555349063955,13960.651080451964,7.200204877468463e-07,False
32341,130.21243503089943,0.0,14000.000000006374,0.0,False
132017,42.533693861992944,0.0,14000.000000000004,0.0,False
331462,34.72550533009029,0.0,14000.000000000004,0.0,False
391998,34.96403507760805,0.0,13999.999999996073,0.0,False
428365,165.67372213988358,0.0,13999.999999691983,0.0,False
363868,30.79841347724221,0.0,14000.000000000004,0.0,False
339822,21.236054309265697,0.0,14000.00000000632,0.0,False
54060,46.36991800771529,0.0,13999.999999999349,0.0,False
282205,35.59280294785619,0.0,13999.999999998696,0.0,False
75215,132.09749833321527,0.0,13999.999999994356,0.0,False
235917,30.4457294916225,0.0,13999.999999999998,0.0,False
40946,187.52309530026292,0.0,14000.00000000014,0.0,False
382437,34.93369452043036,0.0,14000.000000005695,0.0,False
96942,135.18079828139747,0.0,14000.000000355578,0.0,False
260780,36.02809640578561,0.0,14000.000000015183,0.0,False
40598,113.66469352616063,0.0,13999.99999981443,0.0,False
361718,29.44487983371478,0.0,13999.999999999993,0.0,False
24094,375.4624093934715,0.0,14000.00000001698,0.0,False
444681,35.07957974413478,0.0,13999.99999999995,0.0,False
312305,54.90737049739942,0.0,13999.999999987564,0.0,False
483014,40.69448352237011,0.0,14000.00000004727,0.0,False
30685,273.9726011241508,0.0,14000.000000050712,0.0,False
229860,22.64600794653132,0.0,14000.000000000002,0.0,False
229821,27.92564812468058,0.0,14000.00000091939,0.0,False
25540,44.333470103798874,0.0,14000.000000005708,0.0,False
410954,162.34221059339836,0.0,14000.000000023409,0.0,False
90785,154.28835186253724,0.0,14000.000012971295,0.0,False
101190,29.09279208066698,0.0,14000.000000452492,0.0,False
258988,22.500354905877167,0.0,14000.000000000928,0.0,False
12334,209.5933894283872,0.0,13999.999999991322,0.0,False
62757,133.68354301105745,0.0,13999.99999925528,0.0,False
430664,221.7689971765319,0.0,14000.000000001588,0.0,False
271179,82.0148816069879,0.0,13999.99999999999,0.0,False
384249,57.99073370205862,0.0,14000.000000000062,0.0,False
389659,20.88295695848521,0.0,13999.99999999999,0.0,False
20184,40.11168688110536,0.0,14000.000000003478,0.0,False
32079,27.88916505678427,0.0,13999.999999994028,0.0,False
388770,87.6670761978158,0.0,14000.000000325244,0.0,False
127450,107.44883236751936,0.0,14000.000000511887,0.0,False
212952,41.52875092304872,0.0,14000.000000000013,0.0,False
390849,158.27655589698097,0.0,14000.00000004225,0.0,False
218275,24.627699953732755,0.0,14000.0,0.0,False
397753,173.0523969122308,0.0,13999.999999313652,0.0,False
100538,75.21670004389095,0.0,13999.999999996024,0.0,False
492759,161.1335211920758,0.0,13999.999999541757,0.0,False
108561,47.72815702589578,0.0,14000.000000089418,0.0,False
274387,73.28290355224804,1.0003671900074649,13977.163577356388,1.501011443448299e-06,False
97328,104.46354594376866,0.0,14000.000000954198,0.0,False
417195,114.48191361617948,0.0,14000.000000021895,0.0,False
484549,37.18724295939759,0.0,14000.00000000155,0.0,False
188208,144.28153296477507,0.0,14000.00000008384,0.0,False
57395,99.96711618183738,0.0,14000.00000000055,0.0,False
244292,48.70773728854524,0.0,13999.999999996911,0.0,False
174030,33.16963510511419,0.0,14000.000000001564,0.0,False
433717,38.41178249500847,0.0,14000.000000039874,0.0,False
483800,27.485329818675083,0.0,13999.999999998185,0.0,False
463416,191.51564771185073,0.0,13999.999999857237,0.0,False
343598,48.27270280415861,0.0,13999.999999931504,0.0,False
114409,81.68383222515821,0.0,13999.999999968182,0.0,False
448478,29.7692552600588,0.0,14000.000000000256,0.0,False
474156,121.78723240871066,0.0,14000.000000082331,0.0,False
337246,61.83881617980939,0.0,14000.000000002883,0.0,False
401886,59.12716414911211,0.0,14000.0,0.0,False
110852,21.31650235620433,0.0,14000.000000000178,0.0,False
84517,25.226747523827964,0.0,13999.999999990026,0.0,False
211890,33.37925223775595,0.0,13999.99999999932,0.0,False
302635,54.74270097283782,0.1046914007062331,13973.210848889872,1.1740992169729777e-07,False
295296,70.88574837323604,0.0,14000.000000000146,0.0,False
380302,43.538043034592995,0.0,14000.000000000016,0.0,False
426395,23.859506239004773,0.0,13999.999999748254,0.0,False
241724,39.274648119900824,0.0,13999.999999997135,0.0,False
467224,118.1183514938118,0.0,14000.000000013217,0.0,False
12075,100.87026945859031,0.0,14000.00000000853,0.0,False
143040,155.33761363311567,0.0,14000.000000061753,0.0,False
183008,37.757617032151366,0.0,14000.000000000002,0.0,False
443005,57.057963965886,0.0,14000.000000003864,0.0,False
335880,22.521631290632996,0.0,13999.99999971988,0.0,False
32825,36.21808791876166,0.0,13999.99999846974,0.0,False
33195,57.94019999760661,0.0,13999.999999948916,0.0,False
4661,243.6714424377012,0.0,14000.00000005702,0.0,False
491472,42.201080441155995,0.0,14000.000000000013,0.0,False
411258,122.77050457545306,0.0,14000.00000008036,0.0,False
460468,29.733430220005232,0.0,13999.99999966835,0.0,False
127175,23.670290804207497,0.0,13999.999999999976,0.0,False
467936,28.0102317672792,0.0,13999.999999991456,0.0,False
209118,196.83033343869948,0.0,14000.00000001544,0.0,False
353503,124.54832334986062,0.0,13999.999999464037,0.0,False
184120,133.7040801726219,0.0,13999.999999999656,0.0,False
4301,48.04079584397218,0.0,13999.999999992457,0.0,False
246363,161.2098415062369,0.0,14000.000023960443,0.0,False
436100,24.855053917874248,0.0,14000.00000000039,0.0,False
425215,199.18303304961245,0.0,14000.000000881584,0.0,False
436570,157.86403131180535,0.0,13999.999999907108,0.0,False
401129,188.69614536021953,0.4773022298107137,13998.445910293978,1.8384712218664865e-06,False
331675,39.05745649967336,0.0,14000.0000000083,0.0,False
154078,40.05526200032725,0.0,14000.000015529507,0.0,False
1040,43.291057132279064,0.0,13999.999999750573,0.0,False
240581,121.11332440033098,0.0,13999.999999879565,0.0,False
360164,41.57348082844506,0.0,13999.999999999838,0.0,False
342838,170.92132627745556,0.0,13999.999999999403,0.0,False
155652,194.39402419992948,0.0,14000.000000010874,0.0,False
355160,26.84546253028341,0.0,13999.999999999998,0.0,False
130505,239.0789602043996,0.0,13999.999999760636,0.0,False
69950,54.09112726598254,0.0,14000.00000003199,0.0,False
430547,22.13816294875743,0.0,14000.000000000258,0.0,False
29454,38.29523547299391,0.0,14000.00000021936,0.0,False
45408,133.824609275057,0.0,14000.000000004258,0.0,False
407335,39.21458843076518,0.0,13999.99999997826,0.0,False
125007,43.21518482229818,0.0,14000.000015428555,0.0,False
276225,46.95651539811224,0.0,13999.999999999089,0.0,False
49852,34.48879415532678,0.0,13999.999999999092,0.0,False
298828,60.4044502782681,0.0,13999.99999999258,0.0,False
449433,74.68520764343862,0.0,14000.000000006366,0.0,False
181278,285.7919492628457,0.0,13999.999999973414,0.0,False
319736,33.154331167217194,0.0,13999.99999998448,0.0,False
388733,47.78671470716985,0.0,14000.0,0.0,False
132704,35.65940641382721,0.0,13999.999999999987,0.0,False
474162,59.77363667078831,0.0,14000.000000000187,0.0,False
457179,23.843261341914225,0.0,13999.9999999158,0.0,False
167512,55.88577263306835,0.0,14000.00000000404,0.0,False
301118,66.35579837339459,0.0,14000.000000013177,0.0,False
388552,70.30853868210772,0.0,13999.999999963333,0.0,False
155723,25.281442827425067,0.0,13999.99999980168,0.0,False
367268,104.92587349355723,0.0,14000.000000082471,0.0,False
77692,35.24787228282794,0.0,14000.00000000073,0.0,False
82720,15.926878245712803,0.0,14000.000000049897,0.0,False
336690,35.680866499192916,0.0,14000.000000007614,0.0,False
262305,24.50199655357012,0.0,14000.000000000004,0.0,False
270949,48.052110162772586,0.0,14000.000000012104,0.0,False
59662,31.567925875954717,0.0,13999.999999993275,0.0,False
420584,186.82258066115503,0.0,14000.000000896109,0.0,False
58387,62.32413277454106,0.0,14000.00000001328,0.0,False
425702,15.584569574928045,0.0,13999.999999955857,0.0,False
236366,82.93876130263857,0.0,13999.999999877233,0.0,False
332896,199.98185648545424,0.0,13999.999999995682,0.0,False
132440,93.76669224908228,0.0,13999.99999997315,0.0,False
192352,35.684150460198104,0.0,13999.999999999778,0.0,False
255031,49.13490523110027,0.8131275543257868,13997.989345223465,8.156004843945602e-07,False
428627,82.36210615913744,0.0,14000.000008545996,0.0,False
348920,151.7013029640455,0.0,14000.000000018736,0.0,False
34204,46.35474636286729,0.0,13999.999999992977,0.0,False
17840,86.85449634769121,0.0,13999.99999975499,0.0,False
453766,74.74225826724381,0.0,14000.000000210228,0.0,False
138562,13.493023025252212,0.0,13999.99999996681,0.0,False
435662,204.54157226129067,0.0,13999.99999975646,0.0,False
464309,91.12282039720864,0.0,14000.000000006396,0.0,False
42326,215.5452049077367,0.0,13999.999999985652,0.0,False
191011,65.4067115509263,0.0,13999.999999450887,0.0,False
362429,31.24670981775477,0.0,13999.999999999458,0.0,False
75282,207.2016156328421,0.0,14000.000010399552,0.0,False
433520,74.3175919068462,0.0,13999.999999995694,0.0,False
454045,233.2141052003004,0.0,13999.99999993598,0.0,False
495783,176.30854778776887,0.0,14000.000111213714,0.0,False
90441,65.41320028414336,0.0,14000.000000026785,0.0,False
411570,173.4169544680326,0.0,14000.000000075544,0.0,False
192612,119.24366420607096,0.0,13999.999999909323,0.0,False
298474,120.81327618192871,0.0,14000.00000029354,0.0,False
41737,61.655985719452744,0.0,13999.999999986396,0.0,False
271275,25.21729516817785,0.0,14000.000000000256,0.0,False
281184,136.66266085822494,0.0,14000.000001183364,0.0,False
82776,42.99575334352097,0.0,14000.000000000096,0.0,False
435551,25.72558273038876,0.0,14000.000000544094,0.0,False
86191,101.31664407784696,0.0,14000.00001172406,0.0,False
287187,97.22107061944004,3.2331662519031696,13778.271254692938,6.623064225843626e-06,False
435197,45.79110596246426,0.0,14000.000000000018,0.0,False
380856,198.4978081224246,0.0,13999.999999940022,0.0,False
80526,56.77332760023603,0.0,14000.000035105742,0.0,False
240260,214.0362345557892,0.0,13999.999999882808,0.0,False
44085,47.89719260434041,0.0,14000.00000000077,0.0,False
282186,21.602272103458105,0.0,13999.999999925863,0.0,False
50033,187.76949413421207,0.0,13999.999916169623,0.0,False
116301,61.2166165506524,0.0,13999.99999999726,0.0,False
335263,269.5075040636029,0.0,13999.999999999203,0.0,False
432049,33.64378594663903,0.0,14000.000000000004,0.0,False
193151,67.11334595160157,0.0,13999.999999960106,0.0,False
441681,87.76637919409872,0.0,14000.000000031623,0.0,False
437642,344.08592543937743,0.0,13999.999999975147,0.0,False
46890,22.69730728569597,0.0,14000.000000000531,0.0,False
92569,35.62309283658696,0.0,13999.999994802967,0.0,False
421734,21.81725204331913,0.0,13999.99999983502,0.0,False
34108,359.1513140911095,0.0,13999.999999957476,0.0,False
160898,32.204316369129366,0.0,13999.999999999996,0.0,False
30093,36.91544617054957,0.0,14000.00000000001,0.0,False
303980,28.77042434121839,0.0,14000.000000000013,0.0,False
419535,160.11300114287567,0.7138330851092095,13998.49010541862,2.3330329526307224e-06,False
169233,43.61398146117814,0.0,13999.999999999976,0.0,False
232152,38.76685625845241,0.0,13999.999999999942,0.0,False
117834,43.80122863900465,0.0,13999.999812187843,0.0,False
142362,21.989516700743277,0.0,14000.000000000013,0.0,False
198880,67.77336757951693,1.842860869803512,13996.992222998491,2.5500116413136333e-06,False
497397,242.86445882012464,0.0,13999.999999984737,0.0,False
112814,48.065858682019474,0.0,14000.000000992768,0.0,False
87537,74.10137099275742,0.0,13999.99999993186,0.0,False
412593,68.57115007638787,0.0,13999.99999998561,0.0,False
179977,180.43896872338,0.1474656789800237,13995.92398096185,5.433480746967195e-07,False
431242,29.559232313411993,0.0,13999.999999999967,0.0,False
171776,232.87104191775583,1.3748576068970528,13998.468684304737,6.535399467221673e-06,False
74685,35.584435911072,0.0,14000.0000000002,0.0,False
236098,79.89273580667351,0.0,14000.000000000346,0.0,False
145071,157.74344470369962,0.0,13999.999999992033,0.0,False
470475,68.02858809164316,0.0,14000.000000015903,0.0,False
295820,179.50373314098186,0.0,14000.00000000877,0.0,False
357278,148.43800859149923,0.0,13999.999999979904,0.0,False
302629,21.70132190379901,0.0,13999.999999993395,0.0,False
226412,261.3578674489222,0.0,13999.999999930167,0.0,False
343419,44.130988670754014,0.0,13999.999999998052,0.0,False
413756,20.39105441412781,0.0,14000.00000002216,0.0,False
127665,28.23618862518232,0.0,13999.999999998448,0.0,False
377347,42.43907403261921,0.0,14000.000000000064,0.0,False
313064,104.16631133569906,0.0,14000.000000028287,0.0,False
485186,33.75781043665524,0.0,13999.999999989055,0.0,False
459031,206.63390565155277,0.9179245707892144,13995.74192965166,3.87326061045132e-06,False
264884,111.90668564398108,0.0,13999.999999927664,0.0,False
438723,217.0077506698277,0.4585740153906848,13998.535869549256,2.031325171065407e-06,False
13889,37.13219620491962,0.0,13999.99999981482,0.0,False
119739,23.05672213831742,0.0,13999.999999990288,0.0,False
159736,222.22188617016852,0.5881709127040006,13999.398985682865,2.6676667859618788e-06,False
143967,29.01222417621239,0.0,13999.999999986225,0.0,False
75187,39.48845592522729,0.0,14000.000000000004,0.0,False
434402,23.39428588761617,0.0,13999.999999999678,0.0,False
188636,25.0065859706767,0.0,14000.0,0.0,False
315296,127.30212036860968,0.0,14000.000005570848,0.0,False
197253,136.06234280219985,0.0,14000.00000000646,0.0,False
101184,58.97388338736053,0.0,13999.999999998108,0.0,False
226429,18.356549173147933,0.0,13999.999999997528,0.0,False
188795,70.44337295900569,0.0,14000.000000108186,0.0,False
481144,146.173562014944,0.0,14000.000000062591,0.0,False
443234,18.818403821404832,0.0,13999.999999999924,0.0,False
300862,263.82756487597044,0.0,14000.000004767093,0.0,False
496300,23.425172584417098,0.0,14000.00000000016,0.0,False
296289,86.11018077778108,0.0,13999.999999998476,0.0,False
88831,38.65896845820089,0.0,14000.000000000004,0.0,False
43938,221.60239568578547,0.757652711125913,13998.173096389542,3.4273772130241453e-06,False
450974,24.98611807297926,0.0,13999.999999998056,0.0,False
192524,301.18894474233457,0.0,13999.999999961254,0.0,False
9207,271.46157919122487,0.0,14000.000000343034,0.0,False
240169,29.937008610953896,0.0,13999.999999999423,0.0,False
144166,127.27739842505228,0.0,14000.000064346972,0.0,False
161706,12.729229796310973,0.0,14000.000000026484,0.0,False
485083,32.40516355333112,0.0,14000.000004029313,0.0,False
384087,34.645709531473855,0.0,14000.000000139828,0.0,False
302814,238.28718117287755,0.0,13999.999999961825,0.0,False
493505,45.32515273860757,0.0,13999.99999999996,0.0,False
402291,29.18448739382792,0.0,13999.999999990983,0.0,False
191328,104.01504316677956,0.0,14000.000000002705,0.0,False
262830,23.786239305036982,0.0,14000.00000000806,0.0,False
245447,31.969170942972784,0.0,13999.999999999334,0.0,False
147088,23.4481875217918,0.0,14000.000000000002,0.0,False
166313,37.71427453223817,0.0,13999.999999999,0.0,False
94340,37.924716256742066,0.0,13999.999999999927,0.0,False
326344,13.169109062502612,0.0,13999.99999990162,0.0,False
283508,37.96933511939507,0.0,13999.999999994976,0.0,False
91093,91.23063174411664,0.0,13999.999999934362,0.0,False
315127,284.3141354570785,0.0,14000.00000000122,0.0,False
436403,39.706020770102405,0.0,14000.00000000002,0.0,False
186119,29.63811046495802,0.0,13999.999999360069,0.0,False
474623,231.45051601461537,1.0228624541217843,13998.976202835403,4.832176974200682e-06,False
300846,72.07970768909664,0.0,14000.00000000003,0.0,False
218742,76.0447975813179,0.0,13999.999999865597,0.0,False
76801,35.84200809458394,0.0,13999.999999999984,0.0,False
293980,54.0595320904678,0.0,13999.99999680208,0.0,False
13885,70.18418705565296,0.0,13999.999999999973,0.0,False
360537,30.48801002345121,0.0,14000.000000000076,0.0,False
485544,73.24466012822799,0.0,13999.999999999993,0.0,False
267772,45.80811123922436,0.0,13999.999999999984,0.0,False
42139,51.12720663115975,0.0,14000.000000511212,0.0,False
204307,76.35760545435637,0.0,13999.99999913637,0.0,False
143100,27.455344353351087,0.0,14000.000062899737,0.0,False
158190,20.40375476094555,0.0,14000.000001098926,0.0,False
308115,159.81561483918676,0.0,14000.000000007258,0.0,False
